0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1390385264.896 323.441 224.384 1204 321.404 221.961 1204 318.441 220.387 1212 315.164 219.527 1221 311.995 219.486 1221 314.334 221.481 1221 317.296 222.962 1216 320.448 223.923 1204 338.695 230.415 1243 341.506 230.122 1247 344.515 230.932 1256 346.96 232.352 1256 348.478 234.292 0 346.1 234.238 1256 343.441 233.4 1256 340.849 232.047 1247 327.701 216.765 1216 323.022 213.428 1212 317.66 210.777 1225 312.947 210.396 1225 308.963 211.327 1225 308.712 213.371 1225 312.805 213.37 1225 316.836 214.254 1221 321.692 216.403 1212 326.392 219.292 1208 341.324 222.801 1247 345.796 223.204 1256 350.155 224.228 1275 352.842 226.35 1542 354.039 228.92 1542 352.838 230.526 1536 351.12 228.696 0 348.638 227.277 1270 344.925 226.191 1256 340.729 225.389 1247 328.368 226.284 1212 326.432 231.024 1225 323.569 234.502 1225 319.372 236.459 1221 318.875 240.61 1229 325.075 243.84 1243 329.257 245.357 1252 333.347 245.925 1256 335.24 242.579 1252 334.068 238.445 1243 334.129 233.628 1238 335.263 228.794 1238 311.319 246.854 1229 316.107 247.175 1238 321.044 247.889 1243 324.094 249.865 1252 327.387 250.354 1256 329.915 252.377 1265 331.856 254.583 1366 328.671 256.394 1344 325.344 256.996 1270 321.338 256.097 1256 317.049 254.018 1243 313.845 251.098 1234 313.563 247.98 1229 318.531 249.863 1238 322.924 251.875 1247 326.735 252.96 1261 329.889 254.141 1355 326.658 253.568 1261 322.839 252.293 1252 318.234 250.307 1243 295.276 215.296 1229 292.918 223.614 1234 291.351 231.836 1238 290.586 239.867 1247 291.563 247.07 1252 294.267 253.303 1256 298.169 258.566 1270 303.011 263.164 1289 309.041 266.895 1299 315.813 269.323 1294 322.017 269.338 1299 326.949 267.121 1309 331.145 264.17 1324 335.193 260.841 1344 339.059 256.754 1371 342.839 252.078 1522 346.399 247.027 1522 349.177 241.591 1536 351.336 235.776 1536 317.815 221.764 1216 343.818 232.225 1252 327.35 240.965 1243 329.515 214.221 1221 324.627 210.748 1221 318.504 207.775 1229 312.738 207.297 1225 308.279 208.301 1225 341.68 219.722 1243 346.378 220.188 1261 351.549 221.525 1275 355.256 224.479 1549 356.822 227.63 1542
1390385264.958 322.737 222.329 1204 320.619 219.905 1208 317.6 218.368 1216 314.292 217.574 1221 311.11 217.621 1221 313.503 219.594 1225 316.518 221.038 1221 319.717 221.941 1208 338.322 228.265 1243 341.192 227.928 1247 344.28 228.709 1261 346.803 230.149 0 348.401 232.14 0 345.956 232.091 0 343.213 231.266 1256 340.541 229.91 1247 326.796 214.322 1212 322.085 211.09 1216 316.685 208.6 1225 311.951 208.323 1225 307.996 209.382 1225 307.685 211.416 1225 311.84 211.272 1225 315.909 212.048 1225 320.814 214.091 1216 325.58 216.919 1212 340.897 220.268 1247 345.485 220.663 1256 350.002 221.73 0 352.76 223.947 0 353.994 226.62 1549 352.8 228.245 1542 351.053 226.304 0 348.513 224.807 0 344.645 223.691 1252 340.28 222.887 1247 327.589 224.105 1208 325.707 228.84 1221 322.871 232.295 1225 318.672 234.241 1225 318.171 238.384 1229 324.406 241.635 1238 328.728 243.141 1252 332.979 243.689 1252 334.814 240.349 1252 333.522 236.276 1247 333.563 231.471 1238 334.738 226.619 1238 310.306 244.445 1234 315.197 244.787 1238 320.25 245.548 1238 323.448 247.557 1247 326.889 248.048 1256 329.637 250.057 1261 331.74 252.34 0 328.399 254.292 1360 324.889 254.975 1270 320.699 254.054 1252 316.279 251.99 1238 312.962 249.001 1234 312.32 245.515 1234 317.723 247.42 1238 322.432 249.513 1247 326.508 250.632 1256 329.854 251.964 1270 326.285 251.619 1265 322.153 250.349 1247 317.213 248.227 1238 294.558 214.351 1234 292.288 222.849 1234 290.86 231.15 1243 290.234 239.181 1252 291.371 246.276 1252 294.198 252.326 1256 298.148 257.407 1270 302.973 261.821 1284 308.975 265.405 1299 315.76 267.671 1299 322.025 267.625 1309 327.024 265.347 1314 331.22 262.396 1334 335.296 259.057 1355 339.132 254.973 1376 342.865 250.284 1522 346.393 245.175 1522 349.17 239.629 1536 351.365 233.722 1536 317.012 219.796 1216 343.588 230.057 1256 326.771 238.751 1238 328.594 211.706 1221 323.656 208.331 1221 317.469 205.529 1229 311.658 205.179 1225 307.211 206.329 1225 341.253 217.135 1247 346.079 217.597 1261 351.438 218.989 0 355.228 222.059 1542 356.828 225.318 1542
1390385265.21 321.913 221.054 1204 319.658 218.768 1204 316.549 217.323 1216 313.176 216.571 1225 309.965 216.593 1225 312.457 218.56 1225 315.56 219.957 1221 318.85 220.785 1208 338.027 226.752 1252 340.876 226.468 1252 343.974 227.244 1261 346.547 228.632 1270 348.25 230.543 0 345.737 230.512 0 342.947 229.72 1261 340.254 228.394 1256 325.93 212.734 1212 320.93 209.545 1221 315.268 207.145 1229 310.417 207.084 1225 306.432 208.337 1225 306.269 210.357 1225 310.461 210.032 1225 314.621 210.661 1225 319.729 212.617 1216 324.714 215.388 1208 340.544 218.571 1252 345.237 218.897 1261 349.839 219.896 1265 352.621 222.121 0 353.859 224.794 1542 352.668 226.441 1542 350.931 224.49 0 348.362 223.017 1265 344.431 221.96 1256 339.996 221.228 1252 327.056 222.709 1221 325.309 227.479 1234 322.525 230.893 1229 318.332 232.816 1225 317.892 236.969 1225 324.296 240.037 1238 328.634 241.428 1252 332.919 241.969 1256 334.718 238.636 1252 333.363 234.678 1247 333.296 229.937 1243 334.37 225.128 1243 310.758 243.496 1234 315.432 243.446 1238 320.417 243.873 1238 323.603 245.774 1252 326.994 246.178 1256 329.625 248.239 1270 331.611 250.577 1275 328.411 252.486 1270 324.993 253.204 1265 320.905 252.384 1256 316.544 250.49 1238 313.295 247.717 1234 313.1 244.509 1238 317.994 246.082 1238 322.45 247.893 1247 326.31 248.883 1261 329.502 250.08 1275 326.218 249.559 1265 322.351 248.364 1247 317.716 246.558 1238 293.146 213.523 1234 291.053 222.032 1238 289.823 230.319 1247 289.379 238.341 1256 290.662 245.397 1261 293.587 251.335 1261 297.686 256.316 1275 302.729 260.578 1289 308.896 263.975 1304 315.768 266.074 1309 322.006 265.94 1314 326.96 263.697 1324 331.099 260.757 1344 335.067 257.353 1366 338.73 253.294 1522 342.438 248.609 1522 346.036 243.52 1529 348.868 237.975 1536 351.001 231.996 1542 316.016 218.701 1216 343.326 228.533 1261 326.585 237.178 1243 327.672 210.002 1221 322.44 206.679 1221 315.951 203.984 1234 309.988 203.891 1229 305.51 205.256 1225 340.864 215.38 1252 345.799 215.776 1265 351.277 217.109 1275 355.125 220.197 1542 356.737 223.455 1542
1390385265.83 320.008 218.438 1208 317.729 216.223 1212 314.599 214.869 1221 311.212 214.266 1229 308.077 214.479 1234 310.597 216.314 1229 313.723 217.593 1225 317.009 218.297 1216 336.336 223.756 1252 339.158 223.373 1256 342.287 224.064 1261 344.922 225.446 1270 346.675 227.392 1542 344.124 227.367 1270 341.299 226.624 1261 338.579 225.348 1256 323.844 209.305 1212 318.84 206.361 1229 313.18 204.296 1234 308.415 204.579 1234 304.586 206.128 1229 304.541 208.088 1229 308.607 207.442 1229 312.716 207.789 1229 317.775 209.49 1225 322.719 212.015 1204 338.828 214.7 1252 343.515 214.977 1261 348.144 216.016 1284 350.934 218.353 1289 352.197 221.125 1542 351.057 222.77 1542 349.287 220.671 1280 346.682 219.119 1275 342.711 218.07 1256 338.283 217.404 1252 325.147 219.819 1225 323.55 224.508 1229 320.871 227.866 1229 316.816 229.887 1229 316.444 233.993 1229 322.815 236.681 1243 327.059 237.94 1252 331.446 238.667 1256 333.247 235.334 1256 331.807 231.414 1247 331.624 226.794 1243 332.584 222.079 1243 309.994 240.993 1229 314.402 240.424 1238 319.254 240.467 1238 322.453 242.256 1252 325.842 242.59 1256 328.563 244.818 1270 330.598 247.451 1275 327.487 249.322 1275 324.081 250.024 1270 319.997 249.236 1247 315.707 247.499 1243 312.506 244.954 1238 312.347 241.839 1238 316.973 242.979 1243 321.393 244.543 1247 325.267 245.538 1265 328.493 246.888 1275 325.225 246.293 1265 321.335 245.133 1247 316.797 243.517 1243 292.488 212.452 1238 290.564 220.755 1238 289.496 228.774 1247 289.156 236.57 1252 290.378 243.427 1261 293.147 249.167 1265 297.158 254.045 1270 302.129 258.217 1289 308.206 261.567 1299 315.142 263.615 1314 321.56 263.541 1319 326.737 261.377 1329 331.003 258.423 1355 334.978 254.901 1376 338.471 250.783 1522 341.951 245.996 1522 345.339 240.776 1529 347.95 235.109 1536 349.857 228.989 1542 314.119 216.31 1221 341.673 225.421 1261 325.063 233.973 1247 325.491 206.515 1221 320.228 203.433 1225 313.678 201.097 1238 307.762 201.417 1238 303.439 203.115 1238 339.122 211.502 1252 344.08 211.854 1265 349.633 213.247 1284 353.475 216.461 1549 355.088 219.799 1542
1390385265.146 317.272 215.531 1216 314.753 213.631 1221 311.516 212.5 1225 308.113 212.023 1234 305.032 212.25 1234 307.648 213.949 1234 310.875 215.077 1229 314.237 215.607 1221 334.282 220.141 1252 337.062 219.761 1256 340.232 220.37 1265 343.022 221.627 1275 345.021 223.405 1280 342.342 223.448 1270 339.407 222.819 1265 336.6 221.648 1252 320.752 205.673 1216 315.556 203.007 1229 309.739 201.303 1238 305.013 201.976 1238 301.303 203.832 1238 301.492 205.738 1234 305.423 204.78 1234 309.523 204.82 1234 314.644 206.22 1225 319.678 208.448 1212 336.529 210.393 1256 341.358 210.48 1270 346.188 211.372 1275 349.151 213.698 1542 350.578 216.49 1549 349.495 218.2 1542 347.585 216.072 1265 344.826 214.561 1270 340.685 213.641 1261 336.14 213.162 1252 322.594 216.517 1225 321.168 221.206 1234 318.548 224.548 1234 314.527 226.633 1229 314.193 230.746 1234 320.68 233.092 1243 324.978 234.184 1252 329.598 234.932 1256 331.344 231.562 1256 329.714 227.705 1247 329.393 223.199 1243 330.241 218.565 1243 308.594 238.026 1229 312.684 237.072 1238 317.368 236.745 1243 320.591 238.361 1243 323.996 238.565 1252 326.872 240.799 1256 329.163 243.477 1270 326.043 245.322 1265 322.615 246.032 1261 318.496 245.358 1256 314.229 243.826 1243 311.068 241.579 1238 311.154 238.745 1238 315.218 239.574 1243 319.543 240.832 1243 323.449 241.686 1256 326.865 242.885 1261 323.633 242.109 1256 319.705 241.051 1243 315.31 239.737 1243 290.44 210.649 1238 288.817 218.575 1243 287.985 226.223 1252 287.817 233.767 1256 289.001 240.444 1261 291.613 246.007 1265 295.563 250.784 1261 300.547 254.86 1280 306.591 258.15 1294 313.648 260.158 1314 320.351 260.182 1329 325.905 258.189 1344 330.426 255.25 1371 334.479 251.631 1515 337.865 247.512 1522 341.225 242.595 1522 344.563 237.222 1529 347.116 231.345 1536 348.822 224.935 1542 311.181 213.821 1225 339.746 221.652 1261 322.948 230.425 1243 322.276 202.731 1221 316.797 199.934 1234 310.023 198 1243 304.11 198.795 1243 299.912 200.838 1238 336.688 207.131 1256 341.793 207.285 1270 347.588 208.509 1284 351.645 211.676 1549 353.44 215.002 1549
1390385265.208 314.71 212.087 1225 312.182 210.121 1225 308.898 209.042 1229 305.449 208.713 1234 302.386 209.165 1234 305.046 210.766 1234 308.308 211.782 1229 311.69 212.209 1229 331.881 216.191 1247 334.697 215.616 1252 337.942 216.092 1261 340.799 217.312 1275 342.826 219.14 1275 340.142 219.253 1275 337.163 218.704 1261 334.287 217.613 1252 317.779 202.242 1221 312.497 199.745 1229 306.599 198.225 1243 301.89 199.073 1238 298.261 201.096 1238 298.512 202.988 1238 302.402 201.862 1238 306.497 201.75 1238 311.699 202.985 1225 316.83 205.053 1216 333.764 206.435 1256 338.659 206.404 1270 343.594 207.205 1284 346.66 209.525 0 348.177 212.344 1549 347.131 214.058 0 345.125 211.918 0 342.286 210.435 1280 338.047 209.601 1265 333.422 209.23 1252 320.016 212.943 1225 318.746 217.721 1234 316.249 221.213 1234 312.349 223.497 1229 312.162 227.636 1234 318.615 229.725 1243 322.92 230.67 1247 327.596 231.302 1256 329.249 227.837 1252 327.503 224.013 1247 327.043 219.451 1243 327.758 214.715 1238 307.037 235.33 1229 310.975 234.212 1234 315.549 233.679 1238 318.805 235.216 1243 322.221 235.278 1252 325.21 237.482 1261 327.652 240.112 1270 324.635 241.933 1265 321.228 242.663 1265 317.099 242.067 1256 312.842 240.71 1243 309.638 238.655 1234 309.631 235.933 1234 313.631 236.633 1238 317.9 237.745 1243 321.829 238.476 1252 325.342 239.559 1265 322.07 238.747 1256 318.157 237.745 1243 313.816 236.64 1238 288.071 208.415 1243 286.713 216.552 1243 286.155 224.356 1252 286.236 231.982 1256 287.633 238.67 1261 290.448 244.194 1270 294.563 248.847 1265 299.658 252.749 1275 305.829 255.807 1289 312.957 257.551 1309 319.725 257.337 1324 325.237 255.159 1350 329.645 252.052 1371 333.553 248.262 1522 336.798 243.897 1522 339.939 238.769 1522 343.056 233.173 1536 345.396 227.131 1536 346.907 220.573 0 308.584 210.486 1229 337.467 217.49 1261 320.83 226.987 1238 319.212 199.244 1225 313.64 196.624 1238 306.767 194.905 1247 300.857 195.919 1243 296.736 198.153 1238 333.855 203.147 1256 339.038 203.174 1270 344.965 204.29 1294 349.147 207.443 0 351.038 210.792 1549
1390385265.302 311.952 209.476 1225 309.405 207.538 1229 306.116 206.571 1234 302.68 206.417 1238 299.684 207.078 1238 302.366 208.541 1234 305.62 209.401 1234 308.973 209.685 1229 329.025 212.824 1247 331.811 212.073 1252 335.062 212.396 1261 337.936 213.514 1270 339.983 215.31 1280 337.338 215.523 1270 334.37 215.091 1256 331.471 214.125 1252 314.473 199.759 1221 309.138 197.501 1234 303.219 196.234 1243 298.602 197.305 1238 295.131 199.493 1238 295.488 201.329 1238 299.252 200.015 1238 303.269 199.709 1238 308.483 200.717 1229 313.65 202.549 1216 330.407 203.226 1256 335.26 203.008 1265 340.178 203.621 1280 343.314 205.83 1294 344.924 208.594 0 343.944 210.295 1294 341.874 208.228 1284 339.004 206.854 1280 334.771 206.193 1261 330.173 206.003 1252 317.195 210.113 1238 316.177 214.875 1234 313.899 218.441 1229 310.184 220.876 1229 310.195 224.947 1234 316.607 226.717 1238 320.892 227.464 1247 325.532 227.92 1256 327.004 224.412 1252 325.105 220.715 1247 324.438 216.213 1243 324.925 211.498 1243 305.509 232.971 1229 309.324 231.567 1229 313.817 230.798 1238 317.146 232.176 1243 320.553 232.101 1243 323.646 234.205 1256 326.172 236.807 1275 323.275 238.892 1270 319.913 239.867 1256 315.735 239.474 1247 311.428 238.272 1243 308.184 236.275 1234 308.024 233.445 1229 312.082 233.785 1238 316.425 234.689 1243 320.409 235.301 1247 323.902 236.377 1265 320.567 235.94 1247 316.578 235.161 1243 312.171 234.183 1238 285.875 207.176 1247 284.923 215.298 1247 284.769 223.057 1252 285.216 230.594 1256 286.903 237.149 1270 289.922 242.5 1270 294.159 246.931 1265 299.309 250.596 1275 305.507 253.37 1289 312.626 254.799 1309 319.311 254.243 1324 324.607 251.758 1339 328.762 248.421 1522 332.41 244.469 1522 335.404 239.972 1522 338.221 234.765 1529 340.974 229.088 1536 342.954 223.055 1549 344.126 216.554 1549 305.85 208.088 1234 334.625 213.857 1261 318.677 223.936 1243 315.762 196.745 1225 310.136 194.377 1238 303.234 192.954 1243 297.422 194.246 1243 293.472 196.668 1243 330.383 199.966 1256 335.528 199.796 1265 341.449 200.684 1289 345.722 203.685 1304 347.718 206.967 0
1390385265.380 308.559 206.946 1229 305.97 205.064 1234 302.66 204.212 1234 299.221 204.247 1238 296.303 205.128 1238 299.029 206.417 1238 302.291 207.107 1234 305.621 207.248 1229 325.657 209.614 1247 328.41 208.723 1252 331.672 208.919 1256 334.575 209.969 1265 336.654 211.763 1275 334.014 212.018 1265 331.047 211.672 1256 328.134 210.812 1252 310.617 197.038 1225 305.202 195.035 1238 299.242 194.093 1243 294.728 195.486 1243 291.437 197.914 1243 291.952 199.68 1238 295.548 198.096 1238 299.485 197.528 1243 304.705 198.273 1234 309.897 199.841 1221 326.597 199.798 1252 331.4 199.445 1261 336.277 199.967 1275 339.469 202.138 1289 341.17 204.899 1289 340.258 206.598 1289 338.105 204.52 1284 335.192 203.192 1270 330.978 202.647 1256 326.444 202.602 1252 313.82 207.305 1229 313.04 211.985 1234 310.948 215.538 1234 307.43 218.084 1229 307.619 222.085 1234 314.035 223.461 1238 318.237 224.03 1247 322.927 224.478 1252 324.288 220.91 1252 322.233 217.307 1243 321.33 212.95 1238 321.559 208.333 1238 303.619 230.596 1229 307.202 228.673 1234 311.595 227.531 1234 315.003 228.733 1243 318.42 228.555 1247 321.657 230.715 1252 324.295 233.512 1261 321.515 235.827 1256 318.188 237 1256 313.943 236.78 1243 309.59 235.72 1238 306.322 233.816 1229 306.119 230.9 1229 310.029 230.717 1234 314.44 231.343 1243 318.512 231.912 1247 322.019 233.133 1256 318.66 232.969 1247 314.566 232.38 1243 310.117 231.537 1234 283.393 205.987 1247 282.754 213.924 1247 282.894 221.488 1256 283.58 228.88 1256 285.381 235.352 1265 288.439 240.617 1265 292.765 244.962 1265 298.016 248.517 1270 304.313 251.16 1280 311.6 252.415 1299 318.422 251.64 1319 323.726 248.922 0 327.794 245.336 0 331.254 241.16 1522 333.972 236.517 1529 336.42 231.191 1536 338.745 225.398 0 340.28 219.359 0 341.022 212.892 1294 302.457 205.796 1234 331.27 210.436 1256 315.965 220.737 1238 311.759 193.986 1225 306.037 191.882 1243 299.056 190.832 1247 293.343 192.524 1247 289.59 195.217 1247 326.492 196.546 1256 331.612 196.231 1265 337.519 197.011 1280 341.846 199.948 1299 343.931 203.209 0
1390385265.427 306.811 205.906 1229 304.235 204.023 1234 300.935 203.228 1238 297.527 203.37 1238 294.69 204.39 1238 297.41 205.588 1238 300.651 206.194 1234 303.942 206.259 1234 323.848 208.278 1243 326.57 207.281 1252 329.836 207.39 1256 332.768 208.422 1261 334.871 210.254 1270 332.236 210.529 1261 329.264 210.229 1256 326.341 209.42 1252 308.6 195.797 1221 303.279 193.961 1238 297.429 193.225 1243 293.025 194.73 1243 289.864 197.256 1243 290.354 198.999 1243 293.87 197.289 1238 297.745 196.6 1243 302.882 197.193 1234 308.01 198.621 1221 324.605 198.195 1252 329.384 197.799 1261 334.292 198.317 1275 337.513 200.516 1284 339.254 203.307 1294 338.386 205.004 1284 336.182 202.874 1284 333.238 201.522 1270 328.985 201.001 1256 324.442 201.003 1252 311.936 206.151 1234 311.222 210.801 1229 309.196 214.349 1229 305.802 216.962 1234 306.037 220.931 1234 312.337 222.135 1238 316.478 222.628 1243 321.225 223.067 1252 322.544 219.509 1252 320.455 215.96 1238 319.507 211.655 1238 319.692 207.043 1238 302.281 229.574 1229 305.707 227.517 1229 310 226.245 1238 313.405 227.396 1238 316.817 227.155 1243 320.135 229.327 1252 322.834 232.188 1261 320.095 234.455 1256 316.768 235.626 1252 312.536 235.433 1247 308.256 234.482 1238 305.014 232.703 1229 304.679 229.798 1229 308.559 229.49 1234 312.946 230.014 1238 317.032 230.545 1252 320.595 231.801 1252 317.185 231.663 1247 313.078 231.117 1243 308.666 230.367 1234 282.372 205.905 1247 281.833 213.906 1247 282.066 221.441 1252 282.829 228.768 1256 284.657 235.14 1265 287.716 240.299 1270 292.019 244.521 1270 297.213 247.949 1270 303.448 250.468 1280 310.672 251.568 1299 317.506 250.714 1314 322.845 247.957 1324 326.892 244.335 1334 330.303 240.09 1522 332.93 235.366 1529 335.242 229.973 1522 337.436 224.087 0 338.836 217.949 0 339.462 211.386 0 300.775 204.87 1238 329.467 208.975 1256 314.259 219.443 1238 309.671 192.743 1225 304.03 190.81 1243 297.15 189.991 1252 291.556 191.83 1252 287.933 194.637 1247 324.473 194.96 1256 329.584 194.598 1265 335.54 195.37 1275 339.887 198.335 0 341.999 201.62 0
1390385265.505 305.53 205.388 1229 302.843 203.689 1234 299.516 203.043 1238 296.132 203.257 1238 293.285 204.273 1238 296.096 205.347 1238 299.372 205.842 1238 302.663 205.82 1234 322.674 207.331 1247 325.384 206.343 1252 328.639 206.392 1256 331.594 207.341 1261 333.793 209.064 1270 331.14 209.348 1261 328.154 209.107 1256 325.222 208.387 1252 307.158 195.516 1221 301.807 193.866 1243 295.974 193.352 1243 291.581 194.871 1247 288.414 197.405 1243 288.844 199.21 1243 292.419 197.458 1243 296.352 196.704 1238 301.52 197.126 1234 306.729 198.414 1221 323.214 197.496 1256 327.997 196.994 1261 332.952 197.42 1275 336.235 199.487 1284 338.076 202.178 0 337.291 203.958 0 334.994 201.907 1275 331.996 200.631 1270 327.678 200.188 1256 323.083 200.293 1252 310.67 205.512 1234 309.986 210.204 1229 307.952 213.746 1234 304.605 216.366 1234 304.878 220.369 1234 311.27 221.513 1238 315.433 221.914 1247 320.249 222.148 1252 321.484 218.592 1247 319.336 215.143 1238 318.302 210.922 1243 318.414 206.278 1243 301.063 228.868 1229 304.521 226.946 1234 308.841 225.657 1238 312.24 226.759 1243 315.659 226.433 1247 319.019 228.484 1252 321.814 231.116 1261 319.014 233.184 1256 315.671 234.245 1256 311.489 234.077 1243 307.273 233.306 1238 303.966 231.775 1234 303.531 229.048 1234 307.412 228.924 1234 311.751 229.391 1238 315.805 229.771 1247 319.483 230.749 1256 316.03 230.385 1252 311.953 229.842 1238 307.585 229.273 1234 280.312 206.155 1252 279.88 214.317 1256 280.167 221.936 1256 280.991 229.338 1265 282.904 235.741 1270 286.12 240.891 1275 290.591 244.983 1275 295.975 248.189 1270 302.394 250.461 1280 309.655 251.34 1299 316.553 250.415 1314 321.997 247.697 1324 326.079 244.07 1334 329.475 239.769 1515 332.073 234.898 1529 334.355 229.322 1536 336.544 223.252 0 337.903 216.882 0 338.445 210.102 0 299.43 204.582 1238 328.325 207.914 1256 313.151 218.724 1238 308.137 192.414 1221 302.456 190.674 1243 295.63 190.108 1247 290.099 191.972 1252 286.473 194.79 1247 323.005 194.266 1256 328.121 193.791 1270 334.101 194.447 1280 338.495 197.224 1294 340.72 200.379 0
1390385265.630 304.594 205.081 1234 301.907 203.294 1238 298.564 202.607 1243 295.151 202.834 1238 292.295 203.906 1238 295.102 205.006 1238 298.388 205.514 1238 301.698 205.496 1238 321.781 207.024 1243 324.522 205.98 1252 327.812 206.011 1256 330.78 206.971 1265 332.965 208.737 1270 330.316 209.049 1265 327.315 208.815 1256 324.35 208.09 1247 306.143 195.237 1221 300.745 193.551 1238 294.854 192.99 1247 290.431 194.529 1247 287.262 197.085 1243 287.712 198.882 1243 291.292 197.11 1243 295.223 196.355 1243 300.439 196.803 1234 305.69 198.112 1225 322.253 197.225 1256 327.071 196.71 1261 332.047 197.114 1280 335.356 199.194 1289 337.207 201.913 0 336.398 203.673 1289 334.1 201.618 1284 331.094 200.345 1270 326.761 199.921 1256 322.136 200.039 1252 309.731 205.228 1234 309.099 209.927 1234 307.117 213.514 1234 303.761 216.166 1234 304.08 220.163 1234 310.495 221.328 1238 314.721 221.72 1247 319.525 221.924 1252 320.728 218.333 1252 318.528 214.881 1243 317.458 210.611 1243 317.541 205.944 1247 300.15 228.671 1229 303.703 226.758 1234 308.087 225.509 1238 311.566 226.61 1238 315.037 226.274 1247 318.466 228.275 1256 321.332 230.895 1265 318.54 233.132 1261 315.167 234.302 1261 310.888 234.169 1243 306.552 233.368 1238 303.158 231.738 1234 302.532 228.872 1234 306.652 228.689 1234 311.161 229.184 1238 315.345 229.557 1247 319.084 230.584 1256 315.548 230.435 1252 311.338 229.941 1238 306.768 229.314 1234 279.43 205.927 1252 279.097 214.123 1252 279.509 221.795 1256 280.446 229.215 1265 282.488 235.602 1265 285.805 240.706 1275 290.332 244.765 1270 295.728 247.955 1270 302.166 250.2 1280 309.465 251.037 1299 316.334 250.002 1314 321.652 247.14 1324 325.626 243.448 0 328.954 239.134 1522 331.495 234.268 1536 333.698 228.732 1536 335.771 222.709 0 337.043 216.426 0 337.555 209.756 0 298.462 204.217 1238 327.48 207.585 1256 312.369 218.504 1238 307.133 192.128 1225 301.408 190.352 1243 294.513 189.737 1252 288.931 191.625 1252 285.302 194.469 1247 322.043 193.971 1261 327.195 193.482 1270 333.207 194.113 1284 337.647 196.915 1294 339.887 200.111 0
